TEFF   4750.  GRAVITY 3.00000 LTE 
TITLE  [0.0a] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   1.00000 ABUNDANCE CHANGE 1 0.91930 2 0.07824
 ABUNDANCE CHANGE  3 -10.94  4 -10.64  5  -9.49  6  -3.52  7  -4.12  8  -2.81
 ABUNDANCE CHANGE  9  -7.48 10  -3.56 11  -5.71 12  -4.06 13  -5.57 14  -4.09
 ABUNDANCE CHANGE 15  -6.59 16  -4.31 17  -6.54 18  -5.24 19  -6.92 20  -5.28
 ABUNDANCE CHANGE 21  -8.87 22  -6.62 23  -8.04 24  -6.37 25  -6.65 26  -4.54
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.63 35  -9.41 36  -8.73 37  -9.44 38  -9.07
 ABUNDANCE CHANGE 39  -9.80 40  -9.44 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.27 49 -10.38 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.87 55 -10.91 56  -9.91
 ABUNDANCE CHANGE 57 -10.87 58 -10.46 59 -11.33 60 -10.54 61 -20.00 62 -11.03
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.69 66 -10.90 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.98 72 -11.16 73 -12.17 74 -10.93
 ABUNDANCE CHANGE 75 -11.76 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.91
 ABUNDANCE CHANGE 81 -11.14 82 -10.09 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.95 91 -20.00 92 -12.54
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB, FLXCNV,VCONV,VELSND
 2.33708477E-03   2829.3 2.337E+00 1.639E+08 5.706E-05 1.619E-02 2.000E+05 0.000E+00 0.000E+00 6.611E+05
 3.07722124E-03   2864.1 3.077E+00 2.239E+08 6.312E-05 1.618E-02 2.000E+05 0.000E+00 0.000E+00 6.350E+05
 3.96009553E-03   2895.6 3.960E+00 2.968E+08 7.123E-05 1.605E-02 2.000E+05 0.000E+00 0.000E+00 6.202E+05
 4.99539759E-03   2927.7 4.995E+00 3.883E+08 8.155E-05 1.588E-02 2.000E+05 0.000E+00 0.000E+00 6.101E+05
 6.20710916E-03   2959.1 6.207E+00 5.008E+08 9.233E-05 1.567E-02 2.000E+05 0.000E+00 0.000E+00 6.031E+05
 7.64008392E-03   2990.6 7.640E+00 6.407E+08 1.038E-04 1.544E-02 2.000E+05 0.000E+00 0.000E+00 5.982E+05
 9.34429409E-03   3022.1 9.344E+00 8.146E+08 1.163E-04 1.520E-02 2.000E+05 0.000E+00 0.000E+00 5.948E+05
 1.13375761E-02   3054.2 1.134E+01 1.030E+09 1.346E-04 1.497E-02 2.000E+05 0.000E+00 0.000E+00 5.929E+05
 1.36380975E-02   3085.4 1.364E+01 1.289E+09 1.552E-04 1.472E-02 2.000E+05 0.000E+00 0.000E+00 5.918E+05
 1.63091060E-02   3116.1 1.631E+01 1.600E+09 1.776E-04 1.447E-02 2.000E+05 0.000E+00 0.000E+00 5.914E+05
 1.94320630E-02   3146.5 1.943E+01 1.975E+09 2.022E-04 1.425E-02 2.000E+05 0.000E+00 0.000E+00 5.915E+05
 2.30793541E-02   3177.0 2.308E+01 2.429E+09 2.316E-04 1.403E-02 2.000E+05 0.000E+00 0.000E+00 5.920E+05
 2.73075792E-02   3207.3 2.731E+01 2.973E+09 2.673E-04 1.383E-02 2.000E+05 0.000E+00 0.000E+00 5.930E+05
 3.21999841E-02   3237.1 3.220E+01 3.617E+09 3.077E-04 1.368E-02 2.000E+05 0.000E+00 0.000E+00 5.941E+05
 3.78573516E-02   3266.8 3.786E+01 4.382E+09 3.553E-04 1.354E-02 2.000E+05 0.000E+00 0.000E+00 5.955E+05
 4.44064653E-02   3296.1 4.441E+01 5.286E+09 4.084E-04 1.343E-02 2.000E+05 0.000E+00 0.000E+00 5.970E+05
